Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-60,3,0.6370,0.6370,0.5304,0.7436,0.1066,3,100.00,0.7436;0.6370;0.5304,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-10_sub-17_sub-30_sub-41_sub-44_sub-60;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-61,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-62,1,0.5928,0.5928,0.5928,0.5928,0.0000,1,100.00,0.5928,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-63,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-64,2,0.6263,0.6263,0.5090,0.7436,0.1659,2,100.00,0.7436;0.5090,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-65,1,0.6068,0.6068,0.6068,0.6068,0.0000,1,100.00,0.6068,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-7,2,0.5151,0.5151,0.4907,0.5394,0.0344,1,50.00,0.4907;0.5394,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49;sub-6_sub-7_sub-35_sub-38_sub-50_sub-55
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-8,1,0.5131,0.5131,0.5131,0.5131,0.0000,1,100.00,0.5131,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-9,1,0.5405,0.5405,0.5405,0.5405,0.0000,1,100.00,0.5405,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-1,1,0.4678,0.4678,0.4678,0.4678,0.0000,0,0.00,0.4678,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-11,4,0.5303,0.5125,0.4290,0.6672,0.1059,2,50.00,0.4290;0.4678;0.6672;0.5571,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-11_sub-27_sub-32_sub-43_sub-52_sub-64;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-13,5,0.5774,0.5325,0.4880,0.7623,0.1095,4,80.00,0.5874;0.4880;0.5168;0.5325;0.7623,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61;sub-2_sub-13_sub-36_sub-54_sub-57_sub-59;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-14,1,0.4707,0.4707,0.4707,0.4707,0.0000,0,0.00,0.4707,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-15,4,0.5645,0.5738,0.4786,0.6318,0.0763,3,75.00,0.6258;0.4786;0.6318;0.5219,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-3_sub-15_sub-21_sub-39_sub-45_sub-49;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-16,3,0.6084,0.5718,0.4911,0.7623,0.1393,2,66.67,0.4911;0.5718;0.7623,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-16_sub-27_sub-31_sub-40_sub-43_sub-58;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-17,1,0.5233,0.5233,0.5233,0.5233,0.0000,1,100.00,0.5233,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-18,1,0.5571,0.5571,0.5571,0.5571,0.0000,1,100.00,0.5571,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-19,2,0.6790,0.6790,0.5576,0.8004,0.1717,2,100.00,0.8004;0.5576,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51;sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-2,3,0.5709,0.5544,0.5325,0.6258,0.0488,3,100.00,0.6258;0.5325;0.5544,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-2_sub-13_sub-36_sub-54_sub-57_sub-59;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-20,3,0.4986,0.4911,0.4880,0.5168,0.0158,1,33.33,0.4911;0.4880;0.5168,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-21,2,0.5768,0.5768,0.5219,0.6318,0.0777,2,100.00,0.6318;0.5219,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-24,1,0.5874,0.5874,0.5874,0.5874,0.0000,1,100.00,0.5874,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-25,2,0.4538,0.4538,0.4290,0.4785,0.0350,0,0.00,0.4290;0.4785,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-26,1,0.4880,0.4880,0.4880,0.4880,0.0000,0,0.00,0.4880,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-27,2,0.6195,0.6195,0.5718,0.6672,0.0675,2,100.00,0.5718;0.6672,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58;sub-11_sub-27_sub-32_sub-43_sub-52_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-28,3,0.6086,0.5576,0.4678,0.8004,0.1721,2,66.67,0.4678;0.8004;0.5576,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-8_sub-19_sub-28_sub-37_sub-42_sub-51;sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-29,2,0.5675,0.5675,0.5284,0.6066,0.0553,2,100.00,0.5284;0.6066,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-3,1,0.6318,0.6318,0.6318,0.6318,0.0000,1,100.00,0.6318,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-30,2,0.4933,0.4933,0.4290,0.5576,0.0909,1,50.00,0.4290;0.5576,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-19_sub-28_sub-30_sub-59_sub-60_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-31,1,0.5718,0.5718,0.5718,0.5718,0.0000,1,100.00,0.5718,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-32,4,0.5661,0.5631,0.4707,0.6672,0.0806,3,75.00,0.5718;0.4707;0.6672;0.5544,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-11_sub-27_sub-32_sub-43_sub-52_sub-64;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-33,1,0.5168,0.5168,0.5168,0.5168,0.0000,1,100.00,0.5168,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-34,2,0.5258,0.5258,0.5233,0.5284,0.0036,2,100.00,0.5284;0.5233,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-35,1,0.4707,0.4707,0.4707,0.4707,0.0000,0,0.00,0.4707,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-36,5,0.5620,0.5325,0.5219,0.6258,0.0501,5,100.00,0.6258;0.5233;0.6066;0.5325;0.5219,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57;sub-2_sub-13_sub-36_sub-54_sub-57_sub-59;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-37,3,0.6498,0.6258,0.5233,0.8004,0.1401,3,100.00,0.6258;0.8004;0.5233,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-8_sub-19_sub-28_sub-37_sub-42_sub-51;sub-17_sub-34_sub-36_sub-37_sub-58_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-38,4,0.5486,0.5547,0.4786,0.6066,0.0591,3,75.00,0.4786;0.5874;0.6066;0.5219,sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57;sub-15_sub-21_sub-36_sub-38_sub-61_sub-63
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-39,3,0.5463,0.5284,0.4786,0.6318,0.0781,2,66.67,0.5284;0.4786;0.6318,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-4,2,0.4849,0.4849,0.4786,0.4911,0.0088,0,0.00,0.4911;0.4786,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-40,2,0.5892,0.5892,0.5718,0.6066,0.0247,2,100.00,0.5718;0.6066,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-41,4,0.5068,0.4937,0.4678,0.5718,0.0488,2,50.00,0.4678;0.5718;0.4707;0.5168,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-14_sub-32_sub-35_sub-41_sub-60_sub-65;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-42,1,0.8004,0.8004,0.8004,0.8004,0.0000,1,100.00,0.8004,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-43,3,0.6671,0.6672,0.5718,0.7623,0.0953,3,100.00,0.5718;0.6672;0.7623,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58;sub-11_sub-27_sub-32_sub-43_sub-52_sub-64;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-44,5,0.5580,0.5571,0.4911,0.6258,0.0520,4,80.00,0.4911;0.5284;0.6258;0.5874;0.5571,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65;sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-2_sub-15_sub-36_sub-37_sub-44_sub-55;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-45,3,0.5096,0.4678,0.4290,0.6318,0.1076,1,33.33,0.4290;0.4678;0.6318,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59;sub-1_sub-11_sub-28_sub-41_sub-45_sub-47;sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-46,1,0.4785,0.4785,0.4785,0.4785,0.0000,0,0.00,0.4785,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-47,2,0.4981,0.4981,0.4678,0.5284,0.0428,1,50.00,0.5284;0.4678,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47;sub-1_sub-11_sub-28_sub-41_sub-45_sub-47
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-48,3,0.5197,0.5168,0.4880,0.5544,0.0333,2,66.67,0.4880;0.5168;0.5544,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58;sub-13_sub-20_sub-33_sub-41_sub-48_sub-61;sub-2_sub-8_sub-32_sub-48_sub-63_sub-65
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-49,1,0.6318,0.6318,0.6318,0.6318,0.0000,1,100.00,0.6318,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-5,5,0.5603,0.5718,0.4786,0.6066,0.0492,4,80.00,0.5718;0.4786;0.5874;0.6066;0.5571,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61;sub-4_sub-5_sub-15_sub-38_sub-39_sub-65;sub-5_sub-13_sub-24_sub-38_sub-44_sub-58;sub-5_sub-29_sub-36_sub-38_sub-40_sub-57;sub-5_sub-11_sub-18_sub-44_sub-54_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[200, 100, 50])",sub-51,2,0.7814,0.7814,0.7623,0.8004,0.0269,2,100.00,0.8004;0.7623,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51;sub-7_sub-13_sub-16_sub-43_sub-51_sub-54
